ORDR-Num,Generic Name,Trade Name,Date Designated,Orphan Designation,Orphan Designation Status,FDA Orphan Approval Status,Approved Labeled Indication,Marketing Approval Date,Exclusivity End Date,Exclusivity Protected Indication *,Sponsor Company,Sponsor Address 1,Sponsor Address 2,Sponsor City,Sponsor State,Sponsor Zip,Sponsor Country,CF Grid Key,Good,Rare Disease,GARD_ID,UNII,Gene,UniProt,Family,Name,DrugBank gene1,DrugBank gene2,DrugBank gene3,MOA Long,Targets (NPC),MOA
4127,pazopanib,,10/9/19,Treatment of hereditary hemorrhagic telangiectasia,Designated,Not FDA Approved for Orphan Indication,,,,,HHT Foundation International (d/b/a Cure HHT),8 Henderson Hill Ct,,Monkton,Maryland,21111,United States,705819,FALSE,,,7RN5DR86CK,,,,,,,,"Pazopanib is a second-generation multitargeted tyrosine kinase inhibitor against vascular endothelial growth factor receptor-1, -2, and -3, platelet-derived growth factor receptor-alpha, platelet-derived growth factor receptor-beta, and c-kit. These receptor targets are part of the angiogenesis pathway that facilitates the formation of tumour blood vessel for tumour survival and growth. ",FGF1|CSF1R|DDR2|FLT1|FLT4|ITK|KIT|KDR|SH2B3|CYP2B6|CYP2C8|CYP2E1|BRAF|FGFR3|FGFR1|PDGFRB|PDGFRA,KIT inhibitor%7CPDGFR tyrosine kinase receptor inhibitor%7CVEGFR inhibitor
4232,Perflubron,,4/26/01,Treatment of acute respiratory distress disease (ARDS) in adults,Designated,Not FDA Approved for Orphan Indication,,,,,PFC Development/New Alliance Pharmaceutical,15021 Venture Blvd,,Sherman Oaks,California,91403,United States,141100,FALSE,,,Q1D0Q7R4D9,,,,,,,,"Perflubron emulsion (Oxygent) maintains hemodynamic stability during major surgery, thereby potentially reducing or avoiding intraoperative transfusions of donor blood in major surgery.Perflubron emulsion has ability to enable patients to be physiologically stable and safe at lower intraoperative Hb levels.",,contrast agent
4231,peretinoin,,9/23/11,Treatment of hepatocellular carcinoma,Designated,Not FDA Approved for Orphan Indication,,,,,Kowa Pharmaceutical Europe GmbH,Duiburger Landstassa,,Dusseldorf,,,Germany,352011,FALSE,,,Q1D0Q7R4D9,,,,,,,,"Perflubron emulsion (Oxygent) maintains hemodynamic stability during major surgery, thereby potentially reducing or avoiding intraoperative transfusions of donor blood in major surgery.Perflubron emulsion has ability to enable patients to be physiologically stable and safe at lower intraoperative Hb levels.",,contrast agent
4096,papaverine,,8/3/17,Treatment of mesenteric ischemia,Designated,Not FDA Approved for Orphan Indication,,,,,"Nir Barak, MD",CO Noa Avtalion,161 Jefferson Avenue,Tenafly,New Jersey,7670,United States,581417,FALSE,,,DAA13NKG2Q,,,,,,,,"Perhaps by its direct vasodilating action on cerebral blood vessels, Papaverine increases cerebral blood flow and decreases cerebral vascular resistance in normal subjects; oxygen consumption is unaltered. These effects may explain the benefit reported from the drug in cerebral vascular encephalopathy.",,
4097,Papaverine topical gel,,2/6/92,Treatment of sexual dysfunction in spinal cord injury patients.,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,Pharmedic Company,417 Harvester Court,,Wheeling,Illinois,60090,United States,64991,FALSE,,,DAA13NKG2Q,,,,,,,,"Perhaps by its direct vasodilating action on cerebral blood vessels, Papaverine increases cerebral blood flow and decreases cerebral vascular resistance in normal subjects; oxygen consumption is unaltered. These effects may explain the benefit reported from the drug in cerebral vascular encephalopathy.",,
4256,Phenobarbital sodium,,3/28/18,Treatment of neonatal seizures,Designated,Not FDA Approved for Orphan Indication,,,,,Genus Lifesciences,514 North 12th Street,,Allentown,Pennsylvania,18102,United States,633118,FALSE,,,SW9M9BB5K3,,,,,,,,"Phenobarbitol targets GABA receptors in the CNS. %0APropylhexedrine is a TAAR1 agonist. |Phenobarbital acts on GABAA receptors, increasing synaptic inhibition. This has the effect of elevating seizure threshold and reducing the spread of seizure activity from a seizure focus. Phenobarbital may also inhibit calcium channels, resulting in a decrease in excitatory transmitter release. The sedative-hypnotic effects of phenobarbital are likely the result of its effect on the polysynaptic midbrain reticular formation, which controls CNS arousal.",,GABA-A receptor modulation
4254,phenobarbital sodium,,2/27/20,Treatment of neonatal seizures,Designated,Not FDA Approved for Orphan Indication,,,,,"Nivagen Pharmaceuticals, Inc.","3050 Fite Circle, Suite 100",,Sacramento,California,95827,United States,725819,FALSE,,,SW9M9BB5K3,,,,,,,,"Phenobarbitol targets GABA receptors in the CNS. %0APropylhexedrine is a TAAR1 agonist. |Phenobarbital acts on GABAA receptors, increasing synaptic inhibition. This has the effect of elevating seizure threshold and reducing the spread of seizure activity from a seizure focus. Phenobarbital may also inhibit calcium channels, resulting in a decrease in excitatory transmitter release. The sedative-hypnotic effects of phenobarbital are likely the result of its effect on the polysynaptic midbrain reticular formation, which controls CNS arousal.",,GABA-A receptor modulation
4255,Phenobarbital Sodium,,9/30/20,Treatment of neonatal seizures,Designated,Not FDA Approved for Orphan Indication,,,,,"Hikma Pharmaceuticals USA, Inc.",2 Esterbrook Lane,,Cherry Hill,New Jersey,8003,United States,768420,FALSE,,,SW9M9BB5K3,,,,,,,,"Phenobarbitol targets GABA receptors in the CNS. %0APropylhexedrine is a TAAR1 agonist. |Phenobarbital acts on GABAA receptors, increasing synaptic inhibition. This has the effect of elevating seizure threshold and reducing the spread of seizure activity from a seizure focus. Phenobarbital may also inhibit calcium channels, resulting in a decrease in excitatory transmitter release. The sedative-hypnotic effects of phenobarbital are likely the result of its effect on the polysynaptic midbrain reticular formation, which controls CNS arousal.",,GABA-A receptor modulation
4253,phenobarbital sodium,,2/26/20,Treatment of status epilepticus,Designated,Not FDA Approved for Orphan Indication,,,,,Accord Healthcare Inc.,"1009 Slater Road, Suite 210-B",,Durham,North Carolina,27703,United States,725419,FALSE,,,SW9M9BB5K3,,,,,,,,"Phenobarbitol targets GABA receptors in the CNS. %0APropylhexedrine is a TAAR1 agonist. |Phenobarbital acts on GABAA receptors, increasing synaptic inhibition. This has the effect of elevating seizure threshold and reducing the spread of seizure activity from a seizure focus. Phenobarbital may also inhibit calcium channels, resulting in a decrease in excitatory transmitter release. The sedative-hypnotic effects of phenobarbital are likely the result of its effect on the polysynaptic midbrain reticular formation, which controls CNS arousal.",,GABA-A receptor modulation
4250,phenobarbital,,10/2/19,Treatment of neonatal seizures,Designated,Not FDA Approved for Orphan Indication,,,,,Sun Pharma Advanced Research Company Ltd.,"17/B, Mahal Industrial Estate",Mahakali Caves Road,Andheri (E),Mumbai,,India,703819,FALSE,,,YQE403BP4D,,,,,,,,"Phenobarbitol targets GABA receptors in the CNS. %0APropylhexedrine is a TAAR1 agonist. |Phenobarbital acts on GABAA receptors, increasing synaptic inhibition. This has the effect of elevating seizure threshold and reducing the spread of seizure activity from a seizure focus. Phenobarbital may also inhibit calcium channels, resulting in a decrease in excitatory transmitter release. The sedative-hypnotic effects of phenobarbital are likely the result of its effect on the polysynaptic midbrain reticular formation, which controls CNS arousal.",,GABA-A receptor modulation
4252,Phenobarbital,,2/26/20,Treatment of Neonatal seizures,Designated,Not FDA Approved for Orphan Indication,,,,,Accord Healthcare Inc.,"1009 Slater Road, Suite 210-B",,Durham,North Carolina,27703,United States,725519,FALSE,,,YQE403BP4D,,,,,,,,"Phenobarbitol targets GABA receptors in the CNS. %0APropylhexedrine is a TAAR1 agonist. |Phenobarbital acts on GABAA receptors, increasing synaptic inhibition. This has the effect of elevating seizure threshold and reducing the spread of seizure activity from a seizure focus. Phenobarbital may also inhibit calcium channels, resulting in a decrease in excitatory transmitter release. The sedative-hypnotic effects of phenobarbital are likely the result of its effect on the polysynaptic midbrain reticular formation, which controls CNS arousal.",,GABA-A receptor modulation
4251,phenobarbital,,10/25/17,Treatment of neonatal seizures,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Renaissance SSA, LLC",411 South State Street,Suite E100,Newtown,Pennsylvania,18940,United States,601717,FALSE,,,YQE403BP4D,,,,,,,,"Phenobarbitol targets GABA receptors in the CNS. %0APropylhexedrine is a TAAR1 agonist. |Phenobarbital acts on GABAA receptors, increasing synaptic inhibition. This has the effect of elevating seizure threshold and reducing the spread of seizure activity from a seizure focus. Phenobarbital may also inhibit calcium channels, resulting in a decrease in excitatory transmitter release. The sedative-hypnotic effects of phenobarbital are likely the result of its effect on the polysynaptic midbrain reticular formation, which controls CNS arousal.",,GABA-A receptor modulation
4261,phenylephrine,,2/14/02,Treatment of ileal pouch anal anastomosis related fecal incontinence,Designated,Not FDA Approved for Orphan Indication,,,,,S.L.A. Pharma,"Unit 3, Hill Farm Industrial Estate",,"Leavesden, Watford",,,United Kingdom,147201,FALSE,,,1WS297W6MV,,,,,,,,"Phenylephrine is an alpha-1 adrenergic agonist that mediates vasoconstriction[A187370] and mydriasis[L9413] depending on the route and location of administration. Systemic exposure to phenylephrine also leads to agonism of alpha-1 adrenergic receptors, raising systolic and diastolic pressure as well as peripheral vascular resistance.[L9416,L9410] Increased blood pressure stimulates the vagus nerve, causing reflex bradycardia.[L9416,L9410]",ADRA1D|ADRA1B|ADRA1A,adrenergic receptor agonist|α1-adrenergic receptor agonist
779,alpelisib,,11/18/19,Treatment of PIK3CA-related overgrowth spectrum,Designated,Not FDA Approved for Orphan Indication,,,,,Novartis Pharmaceuticals Corporation,One Health Plaza,,East Hanover,New Jersey,7936,United States,710819,FALSE,,,08W5N2C97Q,,,,,,,,"Phosphatidylinositol-3-kinase-α (PI3Kα) is responsible for cell proliferation in response to growth factor-tyrosine kinase pathway activation.[A179209] In some cancers PI3Kα's p110α catalytic subunit is mutated making it hyperactive.[A179209] Alpelisib inhibits (PI3K), with the highest specificity for PI3Kα.[Label]",PIK3CG|PIK3CD|PIK3CB|PIK3CA,PI3K inhibitor
5387,tezacaftor/ivacaftor; ivacaftor,SYMDEKO,6/15/17,Treatment of cystic fibrosis (CF),Designated/Approved,,SYMDEKO is indicated for the treatment of cystic fibrosis (CF) in patients age 6 years and older who are homozygous for the F508del mutation or who have at least one mutation in the cystic fibrosis transmembrane conductance regulator (CFTR) gene that is responsive to ezacaftor/ivacaftor based on in vitro data and/or clinical evidence, 12/21/2020 ,  ,,Vertex Pharmaceuticals Inc.,50 Northern Avenue,,Boston,Massachusetts,2210,United States,577517,FALSE,,,UCC4EQS7WL,,,,,,,,"Phosphorylated by cellular kinases, tezacitabine is converted into its active diphosphate and triphosphate metabolites. Tezacitabine diphosphate binds to and irreversibly inhibits the activity of the enzyme ribonucleotide reductase (RNR), which may result in the inhibition of DNA synthesis in tumor cells and tumor cell apoptosis. Tezacitabine triphosphate acts as a substrate for DNA polymerase, further compromising DNA replication. This agent is relatively resistant to metabolic deactivation by cytidine deaminase. RNR catalyzes the conversion of ribonucleoside 5'-diphosphates to deoxyribonucleoside 5'-diphosphates necessary for DNA synthesis and is overexpressed in many tumor types.",,
4276,Pilocarpine,Salagen,9/24/90,Treatment of xerostomia induced by radiation therapy for head and neck cancer.,Designated/Approved,,Treatment of symptoms of xerostomia from salivary gland hypofunction caused by radiotherapy for cancer of the head and neck., 03/22/1994 , 03/22/2001 ,,"MGI Pharma, Inc.",5775 West Old Shakoppe Rd.,Suite 100,Bloomington,Minnesota,55437,United States,45990,FALSE,,,01MI4Q9DI3,,,,,,,,"Pilocarpine is a cholinergic parasympathomimetic agent. It increase secretion by the exocrine glands, and produces contraction of the iris sphincter muscle and ciliary muscle (when given topically to the eyes) by mainly stimulating muscarinic receptors.",CHRM3|CHRM4|CHRM5|CHRM1|CHRM2,acetylcholine receptor agonist
4278,pimasertib,,1/29/10,Treatment of pancreatic cancer,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"EMD Serono, Inc.",One Technology Place,,Rockland,Massachusetts,2370,United States,297909,FALSE,,,X4OV71U42S,,,,,,,,"Pioglitazone is a selective agonist at peroxisome proliferator-activated receptor-gamma (PPARγ) in target tissues for insulin action such as adipose tissue, skeletal muscle, and liver.[L11416,A19759] Activation of PPARγ increases the transcription of insulin-responsive genes involved in the control of glucose and lipid production, transport, and utilization.[A19759] Through this mechanism, pioglitazone both enhances tissue sensitivity to insulin and reduces the hepatic production of glucose (i.e. gluconeogenesis) - insulin resistance associated with type 2 diabetes mellitus is therefore improved without an increase in insulin secretion by pancreatic beta cells.[L11416,A19759]",TRPM3|PPARG|INS,PPARs activation|insulin sensitizer%7CPPAR receptor agonist
4280,Piracetam,,10/2/87,Treatment of myoclonus.,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"UCB Pharma, Inc.",1950 Lake Park Drive,,Smyrna,Georgia,30080,United States,20987,FALSE,,,ZH516LNZ10,,,,,,,,"Piracetam interacts with the polar heads in the phospholipids membrane and the resulting mobile drug-lipid complexes are thought to reorganize the lipids and influence membrane function and fluidity [A31532]. Such interaction has been reported in a study that investigated the effects of neuronal outgrowth induced by beta amyloid peptides; while amyloid peptides cause lipid disorganization within the cell membranes leading to neuronal death, piracetam demonstrated to decrease the destabilizing effects of amyloid peptide [A31534]. The authors suggest that piracetam induces a positive curvature of the membrane by occupying the polar groups in the phospholipids to counteract the negative curvature induced by amyloid peptides , which in turn would decrease the likelihood of membrane fusion [A31532]. This mechanism of action is thought to improve membrane stability, allowing the membrane and transmembrane proteins to maintain and recover the three-dimensional structure or folding for normal function [L1124] such as membrane transport, chemical secretion, and receptor binding and stimulation [A31532]. %0A%0AThrough restored membrane fluidity, piracetam promotes restored neurotransmission such as glutamatergic and cholinergic systems, enhances neuroplasticity and mediates neuroprotective and anticonvulsant effects at the neuronal level [A31532]. It is also demonstrated that piracetam also improves the fluidity of platelet membranes. At the vascular level, piracetam decreases adhesion of erythrocytes to cell wall and reduces vasospasm which in turn improves microcirculation including cerebral and renal blood flow [A31532]. ",GRIA1|GRIA3|GRIA2|GRIA4,acetylcholine receptor agonist
4283,pirfenidone,,11/19/13,Treatment of systemic sclerosis (including the associated interstitial lung disease),Designated,Not FDA Approved for Orphan Indication,,,,,"Genentech, Inc.",1 DNA Way,,South San Francisco,California,94080,United States,411113,FALSE,,,D7NLD2JX7U,,,,,,,,"Pirfenidone is an orally active, small molecule that shows a wide range of biologic activity. In vitro evidence has shown that pirfenidone inhibits collagen synthesis, down-regulates profibrotic cytokines and decreases fibroblast proliferation. Pirfenidone leads to a reduction of TGF-beta2 mRNA levels and of the mature TGF-beta2 protein due to decreased expression and direct inhibition of the TGF-beta pro-protein convertase furin. In addition, pirfenidone reduces the protein levels of the matrix metalloproteinase (MMP)-11, a TGF-beta target gene and furin substrate involved in carcinogenesis.",TNFRSF1A|FURIN|TNF|MAPK14,TGF beta receptor inhibitor
4285,pirfenidone,,3/11/20,Treatment of Unclassifiable-interstitial lung disease,Designated,Not FDA Approved for Orphan Indication,,,,,"Genentech Inc., A Member of the Roche Group",1 DNA Way,MS# 355F,South San Francisco,California,94080,United States,727219,FALSE,,,D7NLD2JX7U,,,,,,,,"Pirfenidone is an orally active, small molecule that shows a wide range of biologic activity. In vitro evidence has shown that pirfenidone inhibits collagen synthesis, down-regulates profibrotic cytokines and decreases fibroblast proliferation. Pirfenidone leads to a reduction of TGF-beta2 mRNA levels and of the mature TGF-beta2 protein due to decreased expression and direct inhibition of the TGF-beta pro-protein convertase furin. In addition, pirfenidone reduces the protein levels of the matrix metalloproteinase (MMP)-11, a TGF-beta target gene and furin substrate involved in carcinogenesis.",TNFRSF1A|FURIN|TNF|MAPK14,TGF beta receptor inhibitor
4295,pleconaril,,12/22/14,Treatment of symptomatic enteroviral infection in the neonate,Designated,Not FDA Approved for Orphan Indication,,,,,"NES Therapeutics, Inc.",7 Ardsley Ct.,,Princeton,New Jersey,8550,United States,457214,FALSE,,,9H4570Q89D,,,,,,,,"Pleconaril binds to a hydrophobic pocket in viral protein 1, the major protein which makes up the capsid (shell) of picornaviruses. This renders the viral capsid rigid and compressed and prevents the uncoating of its RNA. As a result, the virus is stopped from attaching to the host cell and causing infection.",,
4296,plerixafor,Mozobil (r),7/10/03,For use to improve the yield of progentor cells in the apheresis product for subsequest stem cell transplantation following myelosuppressive or myeloablative chemotherapy,Designated/Approved,,To enhance mobilization of hematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation in patients with lymphoma and multiple myeloma, 12/15/2008 , 12/15/2015 ,,Genzyme Corporation,500 Kendall Street,,Cambridge,Massachusetts,2142,United States,167903,FALSE,,,S915P5499N,,,,,,,,"Plerixafor inhibits the CXCR4 chemokine receptors on CD34+ cells and reversibly blocks binding of the ligand, stromal cell-derived factor-1-alpha (SDF-1α). By blocking the interaction between SDF-1α and CXCR4 with plerixafor, mobilization of progenitor cells is triggered. Filgrastim, a granulocyte-colony stimulating factor, is added to enhance CD34+ cell mobilization, thus increasing the yield of stem cells- an important determinant of graft adequacy. ",CCR4|CXCR4|ACKR3,CC chemokine receptor antagonist
4297,plerixafor,,7/28/11,Treatment of acute myeloid leukemia,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,Genzyme Corporation,500 Kendall Street,,Cambridge,Massachusetts,2142,United States,346111,FALSE,,,S915P5499N,,,,,,,,"Plerixafor inhibits the CXCR4 chemokine receptors on CD34+ cells and reversibly blocks binding of the ligand, stromal cell-derived factor-1-alpha (SDF-1α). By blocking the interaction between SDF-1α and CXCR4 with plerixafor, mobilization of progenitor cells is triggered. Filgrastim, a granulocyte-colony stimulating factor, is added to enhance CD34+ cell mobilization, thus increasing the yield of stem cells- an important determinant of graft adequacy. ",CCR4|CXCR4|ACKR3,CC chemokine receptor antagonist
4871,rucaparib,Rubraca,7/31/12,Treatment of ovarian cancer,Designated/Approved,,As monotherapy for the treatment of patients with deleterious BRCA mutation (germline and/or somatic) associated advanced ovarian cancer who have been treated with two or more chemotherapies, 12/19/2016 , 12/19/2023 ,As monotherapy for the treatment of patients with deleterious BRCA mutation (germline and/or somatic) associated advanced ovarian cancer who have been treated with two or more chemotherapies,"Clovis Oncology, Inc.",5500 Flatiron Parkway,Suite 100,Boulder,Colorado,80301,United States,374712,FALSE,,,8237F3U7EH,,,,,,,,"Poly (ADP-ribose) polymerase (PARP) enzymes play a role in DNA repair. PPAR-1 is responsible in repairing single stranded breaks (SSBs) in base excision repair (BER). PARP1 also functions in nonhomologous end-joining (NHEJ) regulation, chromatin remodeling and homologous recombination (HR) DNA repair pathways [A18745]. When PARP is inhibited, single-strand breaks become double-strand breaks, which are typically repaired via homologous recombination [A18745]. Pre-existing homologous recombination deficiency (HRD) may occur through mutations in the BRCA1 or BRCA2 genes, which confers persistant cell repair and growth in cancer cells. %0A%0ARucaparib is an inhibitor of PARP-1, PARP-2, and PARP-3. Via an inhibitory effect on the PARP enzymatic activity, rucaparib decreases the formation of PARP-DNA complexes resulting in DNA damage, apoptosis, and cell death [FDA Label]. It is proposed that PARP inhibition specifically targets tumor cells with preexisting HRD, such as those cells possessing mutations in the BRCA1 or BRCA2 genes [A31354]. Rucaparib induces synthetic lethality by disrupting ingle- and double-strand repair pathways leading to tumor cell death. It is also suggested that PARP inhibition can lead to trapping of PARP-1 enzyme on damaged DNA, effectively preventing continuation of the DNA repair process; defective BRCA1 recruitment to damaged DNA; and activation of alternative DNA repair such as error-prone nonhomologous end joining (NHEJ) or alternative end joining pathways leading to mutations or chromosomal changes and ultimately cell death [A31354].",PARP2|PARP1,PARP inhibitor
4872,rucaparib,Rubraca,7/31/12,Treatment of ovarian cancer,Designated/Approved,,"For the maintenance treatment of adult patients with recurrent epithelial ovarian, fallopian tube, or primary peritoneal cancer who are in complete or partial response to platinum-based chemotherapy.", 04/06/2018 , 04/06/2025 ,For the maintenance treatment of adult patients with recurrent epithelial ovarian cancer who are in complete or partial response to platinum-based chemotherapy.,"Clovis Oncology, Inc.",5500 Flatiron Parkway,Suite 100,Boulder,Colorado,80301,United States,374712,FALSE,,,8237F3U7EH,,,,,,,,"Poly (ADP-ribose) polymerase (PARP) enzymes play a role in DNA repair. PPAR-1 is responsible in repairing single stranded breaks (SSBs) in base excision repair (BER). PARP1 also functions in nonhomologous end-joining (NHEJ) regulation, chromatin remodeling and homologous recombination (HR) DNA repair pathways [A18745]. When PARP is inhibited, single-strand breaks become double-strand breaks, which are typically repaired via homologous recombination [A18745]. Pre-existing homologous recombination deficiency (HRD) may occur through mutations in the BRCA1 or BRCA2 genes, which confers persistant cell repair and growth in cancer cells. %0A%0ARucaparib is an inhibitor of PARP-1, PARP-2, and PARP-3. Via an inhibitory effect on the PARP enzymatic activity, rucaparib decreases the formation of PARP-DNA complexes resulting in DNA damage, apoptosis, and cell death [FDA Label]. It is proposed that PARP inhibition specifically targets tumor cells with preexisting HRD, such as those cells possessing mutations in the BRCA1 or BRCA2 genes [A31354]. Rucaparib induces synthetic lethality by disrupting ingle- and double-strand repair pathways leading to tumor cell death. It is also suggested that PARP inhibition can lead to trapping of PARP-1 enzyme on damaged DNA, effectively preventing continuation of the DNA repair process; defective BRCA1 recruitment to damaged DNA; and activation of alternative DNA repair such as error-prone nonhomologous end joining (NHEJ) or alternative end joining pathways leading to mutations or chromosomal changes and ultimately cell death [A31354].",PARP2|PARP1,PARP inhibitor
4340,ponatinib,,3/12/15,Treatment of gastrointestinal stromal tumors (GIST).,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"ARIAD Pharmaceuticals, Inc.",26 Landsdowne Street,,Cambridge,Massachusetts,2339,United States,466714,FALSE,,,4340891KFS,,,,,,,,"Ponatinib is a multi-target kinase inhibitor. Its primary cellular target is the Bcr-Abl tyrosine kinase protein which is constitutively active and promotes the progression of CML. This protein arises from the fused Bcr and Abl gene- what is commonly known as the Philadelphia chromosome. Ponatinib is unique in that it is especially useful in the treatment of resistant CML because it inhibits the tyrosine kinase activity of Abl and T315I mutant kinases. The T315I mutation confers resistance in cells as it prevents other Bcr-Abl inhibitors from binding to the Abl kinase. Other targets that ponatinib inhibits are members of the VEGFR, PDGFR, FGFR, EPH receptors and SRC families of kinases, and KIT, RET, TIE2, and FLT3. A decrease in tumour size expressing native or T315I mutant BCR-ABL have been observed in rats. ",FGF2|FLT1|FLT3|SRC|FGFR1|FGFR2|FGFR3|FGFR4|TEK|PDGFRA|KIT|KDR|LCK|LYN|CYP3A5|CYP2C8|RET|BCR|ABL1,Bcr-Abl kinase inhibitor%7CFLT3 inhibitor%7CPDGFR tyrosine kinase receptor inhibitor
5084,"sodium sulfate, potassium sulfate, and magnesium sulfate",SUPREP Bowel Prep Kit,10/31/12,For cleansing of the colon in preparation for colonoscopic diagnosis of colonic disease in children and adolescents,Designated/Approved,,for cleansing of the colon as a preparation for colonoscopy in adult and pediatric patients 12 years of age and older, 08/05/2020 , 08/05/2027 ,for cleansing of the colon as a preparation for colonoscopy in pediatric patients 12 years of age and older.,"Braintree Laboratories, Inc.",60 Columbian Street West,PO Box 850929,Braintree,Massachusetts,2185,United States,379212,FALSE,,,1K573LC5TV,,,,,,,,"Potassium is the major cation (positive ion) inside animal cells, while sodium is the major cation outside animal cells. The concentration differences of these charged particles causes a difference in electric potential between the inside and outside of cells, known as the membrane potential. The balance between potassium and sodium is maintained by ion pumps in the cell membrane. The cell membrane potential created by potassium and sodium ions allows the cell generate an action potential—a ""spike"" of electrical discharge. The ability of cells to produce electrical discharge is critical for body functions such as neurotransmission, muscle contraction, and heart function. Potassium is also an essential mineral needed to regulate water balance, blood pressure and levels of acidity.%0A",,
5083,"sodium sulfate, magnesium sulfate, potassium chloride",,12/19/17,For the cleansing of the colon in preparation for colonoscopic diagnosis of colonic disease in pediatric patients,Designated,Not FDA Approved for Orphan Indication,,,,,"Braintree Laboratories, Inc.",60 Columbian Street West,P.O. Box 850929,Braintree,Massachusetts,2185,United States,616817,FALSE,,,660YQ98I10,,,,,,,,"Potassium is the major cation (positive ion) inside animal cells, while sodium is the major cation outside animal cells. The concentration differences of these charged particles causes a difference in electric potential between the inside and outside of cells, known as the membrane potential. The balance between potassium and sodium is maintained by ion pumps in the cell membrane. The cell membrane potential created by potassium and sodium ions allows the cell generate an action potential—a ""spike"" of electrical discharge. The ability of cells to produce electrical discharge is critical for body functions such as neurotransmission, muscle contraction, and heart function. Potassium is also an essential mineral needed to regulate water balance, blood pressure and levels of acidity.%0A|Potassium bitartrate is a carbon dioxide-releasing laxative that works by forming carbon dioxide gas, which creates a mechanical distension against the intestinal wall and induces bowel contractions. Rectal suppositories of carbon dioxide-releasing type of laxative were demonstrated to be useful and safe in the treatment of patients at risk for electrolyte disorders such as the elderly or patients with renal or cardiovascular disorders [A33011]. |Potassium is the most abundant cation (approximately 150 to 160 mEq per liter) within human cells. Intracellular sodium content is relatively low. In the extracellular fluid, sodium predominates and the potassium content is low (3.5 to 5 mEq per liter). A membrane-bound enzyme, sodium-potassium–activated adenosinetriphosphatase (Na +K +ATPase), actively transports or pumps sodium out and potassium into cells to maintain the concentration gradients. The intracellular to extracellular potassium gradients are necessary for nerve impulse signaling in such specialized tissues as the heart, brain, and skeletal muscle, and for the maintenance of physiologic renal function and maintenance of acid-base balance. High intracellular potassium concentrations are necessary for numerous cellular metabolic processes [L2655].%0A%0AIntracellular K+ serves as a reservoir to limit the fall in extracellular potassium concentrations occurring under pathologic conditions with loss of potassium from the body [L2660].|Supplemental potassium in the form of high potassium food or potassium chloride may be able to restore normal potassium levels.",,Replenishment of potassium stores
4383,prasugrel hydrochloride,,5/26/15,Treatment of sickle cell disease,Designated,Not FDA Approved for Orphan Indication,,,,,Eli Lilly,Lilly Corporate Center,,Indianapolis,Indiana,46285,United States,473015,FALSE,,,G89JQ59I13,,,,,,,,"Prasugrel is an thienopyridine and a prodrug which inhibits ADP receptors by irreversibly acting on the P2Y12 receptor on platelets. The active metabolite of prasugrel prevents binding of adenosine diphosphate (ADP) to its platelet receptor, impairing the ADP-mediated activation of the glycoprotein GPIIb/IIIa complex. Prasugrel is proposed to have a similar mechanism of action to clopidogrel.",,
4385,Pre-Morula Stem Cells,,10/8/20,treatment for amyotrophic lateral sclerosis,Designated,Not FDA Approved for Orphan Indication,,,,,ReoStem L.L.C.,8 The Green,Suite #10862,Dover,Delaware,19901,United States,769420,FALSE,,,2XOI31YC4N,,,,,,,,"Pretomanid is a prodrug which is metabolically activated by a nitroreductase enzyme, known as Ddn, producing various active metabolites that are responsible for its other therapeutic actions, particularly the induction of nitric oxide. The nitroreductase enzyme which activates pretomanid is deazaflavin dependent and relies on reduced cofactor F420. Reduction of F420 occurs via the enzyme glucose-6-phosphate dehydrogenase.[L8048] Reduction of pretomanid's imidazole ring at the C-3 position causes the formation of the metabolites, which include a des-nitro derivative. The formation of this derivative leads to increased levels of nitric oxide, leading to bactericidal activities under anaerobic conditions via its action as a bacterial respiratory poison.[A182894,L8048] Bactericidal activity against anaerobes is reported to be associated with a shortened duration of antibiotic treatment.[A182897] %0A%0APretomanid exerts aerobic bactericidal effects through its inhibitory actions on bacterial cell wall mycolic acid biosynthesis. This allows for the killing of actively replicating Mycobacterium tuberculosis bacteria, resulting in the treatment of active tuberculosis infection.[A182897,L8048] The molecular mechanism of the above bactericidal effects is poorly understood at this time, but may involve effects exerted on various genes that affect the cell wall, including the fasI and fasII as well as the efpA and iniBAC operons. Other possible targets include the genes of the cyd operon. The clinical effects of the above target relations are unknown at this time.[A182903] ",FASN,nitric oxide donor
